file id,CodeGPT,InCoder,UnixCoder,Usage Scenario,Trigger Point,Programming Language
1871,UO-1,ME-S4,"ME-S3, ME-T3",Line Completion,/,other
1872,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,-,other
1874,"ME-T2, ME-S1",UO-1,ME-T2,Line Completion,<,other
1875,ME-S7,ME-S4,"ME-T2, ME-S7",Line Completion,/,other
1876,"ME-T2, ME-S1",ME-T2,ME-T2,Line Completion,<,other
1877,"ME-S3, UO-3","ME-T2, ME-S1","ME-S3, UO-3",Line Completion,.,other
1878,"ME-S4, ME-S1",ME-S1,ME-S1,Line Completion,(,other
1879,"UO-1, NA-2","ME-T2, NA-2","ME-T2, NA-2",Line Completion,<,other
1880,ME-T2,ME-T2,ME-T2,Line Completion,<,other
1881,ME-T1,"AE-2, ME-T1","AE-2, ME-T1",Line Completion,|,other
1882,"ME-S6, NA-2","ME-T1, NA-2","ME-T1, NA-2",Line Completion,(,other
1883,"ME-T2, ME-S1","ME-T2, ME-S1","ME-T2, ME-S1",Line Completion,<,other
1884,"ME-T2, ME-S1",UO-1,"AE-2, ME-T2",Line Completion,<,other
1885,"AE-2, ME-S5",UO-1,"ME-T1, ME-T2",Line Completion,.,other
1886,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,/,other
1887,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,other
1888,"ME-T1, ME-S1","ME-T1, ME-S1","ME-T1, ME-S1",Line Edit,,other
1889,NA-1,NA-1,NA-1,NA,(,other
1890,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,other
1891,NA-2,NA-2,NA-2,NA,,other
1892,UO-1,UO-1,UO-1,Line Edit,",",other
1893,"ME-S3, ME-T2","ME-S3, ME-T2","ME-S3, ME-T2",Line Edit,",",other
1894,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,+,other
1895,NA-1,NA-1,NA-1,NA,(,other
1896,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,other
1897,"ME-T3, ME-S5",ME-T3,ME-T3,Partial Line Completion,",",other
1898,NA-1,NA-1,NA-1,NA,,other
1899,"AE-2, ME-T1","ME-T1, AE-2","AE-2, ME-T1",Line Edit,(,other
1901,NA-1,NA-1,NA-1,NA,,other
1902,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,other
1903,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,other
1904,"ME-S2, ME-T3","ME-T1, AE-1","ME-S7, AE-1",Line Edit,-,other
1905,NA-1,NA-1,"NA-1, AE-1",NA,,other
1906,NA-1,NA-1,NA-1,NA,/,other
1907,ME-S7,"ME-S3, AE-2","AE-2, ME-S7",Line Edit,&,other
1908,"ME-S2, AE-1","ME-S7, AE-1",ME-S5,NA,-,other
1909,"ME-T1, ME-T3","ME-T3, ME-S1","ME-T3, ME-S1",Partial Line Completion,(,other
1910,"ME-S5, NA-1",NA-1,NA-1,NA,,other
1911,"ME-S7, AE-4","ME-T3, AE-4","ME-S7, AE-4",Line Completion,",",other
1912,NA-1,NA-1,NA-1,NA,",",other
1913,"ME-T1, AE-1","ME-S1, AE-1","ME-T1, AE-1",Line Edit,,other
1914,"ME-S2, ME-T2","ME-S2, ME-T1","ME-T1, ME-S2",Line Edit,(,other
1915,NA-1,NA-1,"NA-1, AE-1",NA,-,other
1916,"ME-S2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,other
1917,NA-1,NA-1,NA-1,NA,=,other
1918,NA-1,NA-1,NA-1,NA,,other
1919,"ME-S1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,other
1920,UO-1,UO-1,UO-1,Partial Line Completion,for,other
1921,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,other
1922,"ME-S3, ME-T2","ME-S3, ME-T2","ME-S3, ME-T2",Line Completion,<,other
1924,"ME-S2, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Edit,,other
1925,"AE-2, ME-T1","ME-S2, AE-2","ME-S2, AE-2",Line Completion,=,other
1926,NA-1,NA-1,NA-1,NA,{,other
1927,"AE-2, ME-T3",UO-1,"ME-T3, AE-1",Line Completion,,other
1928,ME-T2,ME-T2,UO-1,Line Edit,(,other
1929,AE-3,AE-3,AE-3,NA,(,other
1930,NA-1,NA-1,NA-1,NA,,other
1931,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,other
1933,"AE-2, ME-T3","ME-T3, ME-S1","ME-T3, ME-S1",Line Completion,,other
1934,NA-1,NA-1,"ME-S5, NA-1",NA,;,other
1935,"ME-T1, AE-1","ME-T1, AE-1","ME-S2, AE-1",Line Completion,,other
1936,"ME-S3, ME-S2",UO-1,UO-1,Line Edit,.,other
1937,"AE-4, NA-1","NA-1, AE-4","NA-1, AE-4",NA,.,other
1938,"ME-T2, ME-T3",UO-1,"ME-T2, ME-T3",Line Edit,.,other
1939,ME-S7,UO-1,"ME-S2, ME-S7",Line Completion,%,other
1940,NA-1,NA-1,NA-1,NA,,other
1941,ME-T1,UO-1,"ME-T1, ME-S2",Line Completion,=,other
1943,"ME-T1, ME-S2","ME-S2, ME-T1","ME-S2, ME-T1",Line Edit,(,other
1944,"ME-T3, AE-4","AE-2, AE-4","AE-2, AE-4",Line Completion,-,other
1946,NA-1,NA-1,NA-1,NA,,other
1947,"AE-2, ME-T3","AE-2, ME-T3","AE-2, ME-T3",Partial Line Completion,/,other
1948,NA-1,NA-1,NA-1,NA,,other
1949,UO-1,"ME-S2, AE-2","ME-S2, ME-T3",Line Completion,=,other
1950,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,other
1951,NA-1,NA-1,NA-1,NA,,other
1952,"ME-S3, ME-T1",ME-T2,"ME-S3, ME-T2",Line Edit,",",other
1953,"ME-S2, AE-1","ME-S7, AE-1","ME-S7, AE-1",Line Completion,,other
1954,"AE-1, UO-2","AE-1, UO-2","AE-1, UO-2",Partial Line Completion,,other
1955,NA-1,NA-1,"ME-S5, NA-1",NA,/,other
1956,NA-1,NA-1,NA-1,NA,,other
1957,"AE-2, ME-T3","AE-2, ME-T3","AE-2, ME-T3",Line Completion,%,other
1958,NA-1,NA-1,NA-1,NA,,other
1959,"ME-T2, ME-S6","ME-T1, ME-T3",UO-1,Line Completion,",",other
1960,"ME-T3, ME-S1",ME-T3,"ME-T3, ME-S1",Line Edit,-,other
1961,"ME-S1, AE-1","ME-S3, ME-S1","ME-S3, ME-S1",Partial Line Completion,&,other
1962,NA-1,NA-1,NA-1,NA,<,other
1963,NA-1,NA-1,NA-1,NA,%,other
1964,NA-1,NA-1,NA-1,NA,.,other
1965,"ME-T3, ME-S6","AE-2, ME-T3","AE-2, ME-T3",Line Completion,=,other
1966,ME-T3,"ME-T1, ME-T3",ME-T3,Line Completion,=,other
1967,"AE-2, AE-1","AE-2, AE-1","AE-2, AE-1",Line Completion,,other
1968,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Edit,,other
1969,NA-1,NA-1,NA-1,NA,,other
1970,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Edit,,other
1971,"ME-S5, NA-2","AE-2, NA-2","AE-2, NA-2",NA,[,other
1972,ME-T1,"ME-T1, ME-T3","AE-2, ME-S5",Partial Line Completion,(,other
1973,"ME-T3, AE-1","ME-T3, AE-1","ME-T3, AE-1",Line Completion,,other
1974,"ME-T1, ME-S2","ME-T1, ME-T3","ME-T1, ME-T2",Line Edit,(,other
1975,"ME-T1, ME-T2","ME-S2, ME-T2","ME-S2, ME-T2",Line Completion,=,other
1976,UO-1,ME-T2,UO-1,Line Completion,<,other
1977,UO-1,"ME-T1, ME-T3",UO-1,Line Completion,=,other
1978,NA-1,NA-1,NA-1,NA,,other
1979,"ME-T1, ME-T2",UO-1,"ME-S2, ME-T2",Line Completion,.,other
1980,"ME-T3, ME-S1","AE-2, ME-T3","AE-2, ME-T3",Partial Line Completion,-,other
1981,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,",",other
1982,"AE-2, ME-S6","AE-2, ME-T2","ME-T2, ME-S1",Line Edit,",",other
1983,"ME-T2, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,other
1984,"ME-S2, AE-1","ME-S2, AE-1","ME-T2, AE-1",Line Completion,,other
1985,"ME-T2, ME-S1","ME-S2, ME-T2","ME-S2, ME-T2",Line Completion,if,other
1986,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,other
1987,"ME-S4, ME-T1","ME-S4, ME-S1","ME-S4, ME-T1",Partial Line Completion,.,other
1988,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,other
1989,"ME-S3, ME-T1",ME-T3,"ME-S3, ME-T3",Partial Line Completion,=,other
1990,"AE-2, ME-S1","ME-S4, ME-S1","ME-T1, ME-T3",Partial Line Completion,",",other
1991,"AE-2, ME-T2","AE-2, ME-T2","ME-T2, ME-S1",Line Completion,.,other
1992,"ME-S4, ME-T2","ME-T1, ME-T3",UO-1,Partial Line Completion,[,other
1993,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,>,other
1994,"ME-T3, ME-S7",ME-T3,"ME-S3, ME-T3",Partial Line Completion,=,other
1995,"ME-T2, ME-S1","ME-T2, ME-S1","ME-T2, ME-S1",Partial Line Completion,(,other
1996,AE-3,AE-3,AE-3,NA,",",other
1998,"ME-T3, ME-S7","ME-T3, ME-S7","ME-T3, ME-S7",Partial Line Completion,=,other
1999,NA-1,NA-1,NA-1,NA,{,other
2000,"ME-T1, ME-T3","ME-T1, ME-T3",UO-1,Partial Line Completion,/,other
2001,"ME-T2, AE-4","ME-S5, AE-4","ME-T2, AE-4",Line Completion,.,other
2002,"UO-1, NA-2",NA-2,NA-2,Line Edit,>,other
2003,"ME-S3, ME-T3","ME-T3, AE-1","ME-T3, AE-1",Line Edit,,other
2004,NA-1,NA-1,NA-1,NA,/,other
2005,"ME-T1, ME-T3",UO-1,UO-1,Line Completion,=,other
2006,NA-1,NA-1,NA-1,NA,",",other
2007,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,other
2008,NA-1,"AE-2, NA-1","AE-2, NA-1",NA,,other
2009,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,other
2010,NA-1,NA-1,NA-1,NA,{,other
2011,"AE-2, ME-T2","AE-2, ME-T2","AE-2, ME-S7",Line Completion,.,other
2012,NA-1,NA-1,NA-1,NA,,other
2013,"NA-2, UO-2","NA-2, UO-2","NA-2, UO-2",Line Completion,>,other
2014,"ME-S6, AE-4","ME-T1, AE-4","ME-T1, AE-4",Partial Line Completion,+,other
2015,"ME-S5, NA-2",NA-2,NA-2,Partial Line Completion,",",other
2016,NA-1,NA-1,"AE-2, NA-1",NA,,other
2017,NA-1,NA-1,NA-1,NA,,other
2018,"ME-S2, AE-1","AE-2, AE-1","AE-2, AE-1",Line Completion,,other
2019,"ME-S2, ME-T2","ME-T1, ME-S1",ME-T1,Line Completion,,other
2020,"ME-S2, AE-1","ME-T2, AE-1","ME-S2, AE-1",Line Completion,,other
2021,"ME-T1, ME-S5","ME-S4, ME-S1",ME-T1,Partial Line Completion,.,other
2022,"AE-2, ME-T3","AE-2, ME-T3","AE-2, ME-T3",Partial Line Completion,/,other
2023,ME-T4,"ME-S2, ME-S7","ME-S2, ME-S7",Partial Line Completion,(,other
2024,"ME-T3, ME-S1","ME-T3, ME-S1","ME-T3, ME-S1",Partial Line Completion,=,other
2025,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,other
2026,NA-1,NA-1,NA-1,NA,,other
2027,"ME-S4, AE-1",UO-1,"AE-2, AE-1",Line Completion,,other
2028,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,>,other
2029,"AE-2, NA-1",NA-1,NA-1,NA,,other
2030,"ME-S4, ME-T2",ME-T1,"ME-T1, ME-T2",Line Completion,=,other
2031,NA-1,NA-1,NA-1,NA,/,other
2032,"ME-S4, AE-1",UO-1,"ME-S7, AE-1",Line Completion,,other
2033,"ME-S5, NA-1",NA-1,NA-1,NA,,other
2034,UO-2,"ME-T1, ME-S7",UO-2,Partial Line Completion,,other
2036,"AE-1, ME-T4","AE-1, ME-T4","AE-1, ME-T4",Partial Line Completion,,other
2037,UO-1,UO-1,"ME-T1, ME-T2",Partial Line Completion,.,other
2038,"NA-1, AE-1",NA-1,NA-1,NA,,other
2039,UO-1,UO-1,UO-1,Line Completion,(,other
2040,NA-1,NA-1,NA-1,NA,,other
2041,"ME-T2, ME-S1",ME-T2,"ME-T2, ME-S1",Line Completion,<,other
2042,NA-2,NA-2,NA-2,NA,,other
2043,"ME-S5, NA-1","NA-1, AE-1","NA-1, AE-1",NA,,other
2044,"ME-S1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Edit,,other
2045,UO-1,"ME-S4, ME-T1","ME-S4, ME-T1",Partial Line Completion,+,other
2046,NA-1,NA-1,NA-1,NA,,other
2047,"ME-S7, AE-4","UO-1, AE-4","ME-S4, AE-4",Partial Line Completion,[,other
2048,"ME-T3, ME-S5",ME-T3,"ME-T1, ME-T3",Line Edit,(,other
2049,"ME-S7, AE-1","ME-S7, AE-1","ME-S7, AE-1",Line Completion,=,other
2050,ME-T3,ME-T3,ME-T3,Partial Line Completion,+,other
2051,"ME-T2, ME-T3","ME-S4, ME-T2","ME-T2, ME-T3",Line Completion,=,other
2052,"ME-S3, ME-T2","ME-S3, ME-T2","ME-S3, ME-T2",Line Edit,",",other
2053,"ME-T1, ME-T2",ME-T1,"ME-T1, ME-T2",Line Completion,=,other
2054,UO-1,UO-1,"ME-T3, AE-1",Line Completion,,other
2056,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,other
2057,NA-1,"ME-S5, NA-1","ME-S5, NA-1",NA,/,other
2058,"ME-S7, AE-1","AE-1, ME-T4","ME-T2, AE-1",Line Completion,,other
2059,NA-1,NA-1,NA-1,NA,%,other
2060,"ME-T2, AE-1",UO-2,"ME-S2, AE-1",Line Completion,,other
2061,"ME-S5, NA-1",NA-1,"ME-S5, NA-1",NA,*,other
2062,"ME-S5, NA-1",NA-1,NA-1,NA,,other
2063,"AE-2, AE-1","AE-2, AE-1","AE-2, AE-1",Line Completion,,other
2064,UO-1,UO-1,UO-1,Line Completion,,other
2065,UO-1,"ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,other
2066,UO-1,UO-1,UO-1,Line Completion,=,other
2067,NA-1,NA-1,NA-1,NA,[,other
2068,ME-T3,"ME-T1, ME-T3","ME-T2, ME-T3",Line Edit,+,other
2069,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,,other
2070,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,is,other
2071,"ME-S7, AE-1","ME-S2, AE-1","ME-S2, AE-1",Line Completion,-,other
2072,"ME-T1, NA-2","ME-T1, NA-2","NA-2, ME-T4",Line Edit,<,other
2073,"AE-2, ME-S5","ME-T3, AE-1","ME-T3, AE-1",Line Completion,,other
2074,"ME-T3, ME-T4",ME-T3,"ME-T3, ME-S7",Partial Line Completion,=,other
2075,UO-2,UO-1,"ME-T1, ME-T3",Partial Line Completion,(,other
2076,NA-1,NA-1,NA-1,NA,and,other
2077,"ME-S4, ME-T2","AE-2, ME-T3","ME-S4, ME-T3",Partial Line Completion,=,other
2078,"ME-S3, ME-S7","ME-S2, ME-T1","ME-S2, ME-S1",Line Edit,(,other
2079,"ME-S3, ME-T1","ME-T1, ME-T2","ME-T1, AE-1",Partial Line Completion,,other
2080,"ME-S5, NA-1",NA-1,NA-1,NA,,other
2081,"ME-S2, AE-1","ME-S2, AE-1","ME-S2, AE-1",Line Completion,,other
2082,"AE-2, ME-S1","ME-T1, ME-S1","ME-T1, ME-S1",Line Edit,(,other
2083,"NA-1, AE-1",NA-1,"AE-2, NA-1",NA,,other
2084,"ME-T3, ME-S1",ME-T3,"ME-T1, ME-T3",Partial Line Completion,,other
2085,"ME-S4, ME-T3","ME-T1, ME-T3","AE-2, ME-T3",Partial Line Completion,=,other
2086,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,other
2087,"ME-T1, ME-T2","AE-2, ME-T3","AE-2, ME-T3",Partial Line Completion,(,other
2088,ME-S1,"ME-T1, ME-S1","ME-T1, ME-S1",Line Completion,,other
2089,"ME-T2, ME-T3","ME-T2, ME-T3","ME-T2, UO-3",Line Edit,(,other
2090,NA-1,NA-1,NA-1,NA,[,other
2091,"ME-S5, NA-1",NA-1,NA-1,NA,,other
2092,NA-1,NA-1,NA-1,NA,,other
2093,"ME-S2, AE-1","AE-1, ME-T4","ME-S5, AE-1",Line Completion,,other
2095,"ME-T3, NA-2","ME-T3, NA-2","ME-S1, NA-2",Line Edit,-,other
2096,NA-1,NA-1,NA-1,NA,**,other
2097,NA-1,NA-1,NA-1,NA,,other
2098,"ME-T1, ME-T2","ME-T1, ME-T3","ME-T1, ME-T3",Line Completion,>,other
2099,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,other
2100,ME-T3,UO-1,ME-T3,Line Completion,%,other
2101,UO-1,"AE-2, ME-S1",UO-1,Line Completion,.,other
2102,UO-1,UO-1,UO-1,Partial Line Completion,=,other
2103,ME-T3,"ME-T3, AE-1","ME-T3, AE-1",Partial Line Completion,,other
2104,ME-T2,UO-1,UO-1,Line Edit,,other
2105,"ME-T2, ME-S1",UO-1,UO-1,Line Completion,return,other
2106,NA-1,NA-1,NA-1,NA,(,other
2107,UO-1,UO-1,UO-1,Partial Line Completion,%,other
2108,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,other
2109,NA-1,NA-1,NA-1,NA,,other
2110,NA-1,NA-1,NA-1,NA,,other
2111,"ME-T1, ME-S2","ME-S2, ME-T1","ME-T1, ME-S7",Line Edit,(,other
2112,"ME-S2, ME-T3","ME-S2, AE-1","ME-S2, AE-1",Line Edit,>,other
2113,ME-T2,UO-1,ME-T1,Line Completion,*,other
2114,"ME-T1, ME-T3",ME-T3,"ME-T3, ME-S7",Line Completion,",",other
2115,NA-1,NA-1,NA-1,NA,",",other
2116,"ME-S2, ME-T3","ME-S2, UO-3","ME-T3, ME-S1",Line Edit,[,other
2118,AE-3,AE-3,AE-3,NA,,other
2120,"ME-T2, ME-S1",ME-T1,"ME-T1, ME-T2",Line Completion,=,other
2121,NA-1,NA-1,NA-1,NA,,other
2122,NA-1,NA-1,NA-1,NA,,other
2123,NA-1,NA-1,NA-1,NA,+,other
2124,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,other
2125,"AE-2, AE-1","ME-T2, AE-1","ME-S7, AE-1",Line Completion,,other
2126,UO-1,UO-1,UO-1,Line Completion,=,other
2127,NA-1,NA-1,NA-1,NA,for,other
2128,"ME-S1, UO-2",UO-2,UO-2,Line Completion,else,other
2129,NA-1,NA-1,"ME-S5, NA-1",NA,=,other
2130,"AE-2, ME-S5","AE-2, ME-T1","AE-2, ME-T1",Line Completion,=,other
2131,NA-1,NA-1,NA-1,NA,+,other
2132,"AE-2, ME-S5","AE-2, AE-1","AE-2, AE-1",NA,,other
2133,"ME-S4, ME-S1","ME-S2, ME-S1","ME-S4, ME-S1",Partial Line Completion,&,other
2134,NA-1,NA-1,NA-1,NA,,other
2135,ME-T1,UO-1,ME-T1,Partial Line Completion,(,other
2136,"NA-2, ME-S1","NA-2, ME-S1","NA-2, ME-S1",NA,(,other
2137,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Edit,,other
2138,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,.,other
2139,UO-1,"ME-S2, ME-S7",ME-S2,Partial Line Completion,,other
2140,"AE-2, ME-S5","ME-T1, ME-S1","ME-T1, ME-S1",Line Edit,(,other
2141,NA-1,NA-1,NA-1,NA,,other
2142,"ME-S2, AE-1","ME-T2, AE-1","ME-T2, AE-1",NA,-,other
2143,AE-3,AE-3,AE-3,NA,(,other
2144,"ME-S3, ME-T1",ME-T1,"ME-S3, ME-T1",Line Edit,(,other
2145,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Partial Line Completion,,other
2146,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Partial Line Completion,,other
2147,"ME-S4, ME-S1",ME-T2,"ME-S4, ME-S1",Line Completion,<,other
2148,"ME-T3, ME-S1","AE-2, ME-T3","AE-2, ME-T3",Partial Line Completion,[,other
2149,"ME-T1, AE-1",ME-T3,"AE-2, ME-S5",Line Completion,,other
2150,AE-3,AE-3,AE-3,NA,,other
2151,NA-1,NA-1,NA-1,NA,,other
2152,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,+,other
2153,"AE-2, ME-T3","AE-2, UO-2","AE-2, UO-2",Partial Line Completion,,other
2154,"UO-1, UO-2","ME-S3, UO-2","ME-S3, UO-2",Line Completion,+,other
2155,"ME-S7, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,other
2156,NA-1,NA-1,NA-1,NA,/,other
2158,"ME-S5, NA-1",NA-1,NA-1,NA,,other
2159,"ME-S5, NA-1",NA-1,NA-1,NA,%,other
2160,UO-1,UO-1,ME-T3,Line Completion,.,other
2161,UO-1,UO-1,"ME-S3, ME-S7",Line Edit,(,other
2162,"ME-T2, ME-T3","ME-T2, ME-T3","ME-T2, ME-T3",Line Edit,,other
2163,"ME-T3, ME-S1","ME-T2, ME-T3","AE-2, ME-T3",Line Completion,.,other
2164,UO-1,"ME-S4, ME-T3",UO-1,Line Completion,if,other
2165,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,other
2166,UO-1,ME-T4,UO-1,Line Completion,<,other
2167,NA-1,NA-1,NA-1,NA,.,other
2168,ME-T3,ME-T3,ME-T3,Partial Line Completion,{,other
2169,"ME-T1, ME-T2","ME-S3, ME-T1","ME-T1, ME-S1",Line Edit,(,other
2170,NA-1,NA-1,NA-1,NA,%,other
2171,"ME-S6, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,other
2172,"ME-T2, ME-S1","ME-T1, ME-S1","ME-T1, ME-S1",Partial Line Completion,",",other
2173,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,,other
2174,"AE-2, ME-T3","AE-2, ME-T3","AE-2, ME-T3",Partial Line Completion,-,other
2175,"ME-T3, ME-S1",ME-T2,UO-1,Line Completion,,other
2177,ME-T3,UO-1,ME-T3,Line Completion,>,other
2178,NA-1,NA-1,NA-1,NA,,other
2179,NA-1,NA-1,NA-1,NA,,other
2180,"ME-S3, ME-T2","ME-T1, ME-T2","ME-T2, ME-S5",Line Completion,+,other
2182,"UO-1, NA-2","UO-1, NA-2","ME-T3, NA-2",NA,;,other
2183,"ME-T1, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,other
2184,NA-1,NA-1,NA-1,NA,,other
2185,"ME-T1, AE-2","ME-S3, ME-T1","ME-S3, ME-T1",Line Completion,.,other
2186,ME-S7,"ME-T1, ME-T3","ME-T1, ME-T3",Line Completion,",",other
2187,UO-1,UO-1,UO-1,Line Completion,else,other
2188,NA-1,NA-1,NA-1,NA,;,other
2189,"ME-T1, ME-T2","AE-2, ME-T2","ME-T2, ME-T3",Line Completion,=,other
2190,AE-3,AE-3,AE-3,NA,,other
2191,AE-3,AE-3,AE-3,NA,&,other
2192,"ME-S3, ME-T1",UO-1,ME-T3,Line Completion,=,other
2193,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,other
2194,"ME-S6, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,other
2195,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,,other
2196,NA-1,NA-1,NA-1,NA,,other
2197,NA-2,"ME-T3, NA-2","ME-S4, NA-2",Partial Line Completion,(,other
2198,NA-2,NA-2,NA-2,Partial Line Completion,(,other
2199,"AE-2, ME-S2",ME-T2,"AE-2, AE-1",Line Completion,,other
2200,"ME-S5, AE-1","ME-T1, AE-1","ME-S5, AE-1",Partial Line Completion,,other
2201,NA-1,NA-1,NA-1,NA,,other
2202,NA-1,NA-1,NA-1,NA,,other
2203,"ME-S3, ME-T2",ME-T2,"ME-S3, ME-T2",Line Edit,.,other
2204,"ME-T2, NA-2","ME-T2, NA-2","ME-T2, NA-2",Line Completion,.,other
2205,NA-1,NA-1,NA-1,NA,%,other
2206,"AE-2, ME-T3","AE-2, ME-T3","AE-2, ME-T3",NA,,other
2207,NA-1,NA-1,NA-1,NA,.,other
2208,"UO-1, AE-1",UO-1,UO-1,Partial Line Completion,,other
2209,ME-T1,UO-1,"ME-T2, ME-T4",Line Completion,=,other
2210,NA-1,NA-1,NA-1,NA,(,other
2211,AE-3,AE-3,AE-3,NA,/,other
2212,NA-1,NA-1,NA-1,NA,,other
2213,"AE-2, ME-T3","ME-T3, ME-S6","AE-2, ME-T3",Line Completion,",",other
2214,"ME-T1, ME-T3","AE-2, ME-T3","ME-T2, ME-T3",Partial Line Completion,.,other
2215,"ME-S2, AE-1","AE-2, AE-1","AE-2, AE-1",Partial Line Completion,,other
2216,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,other
1832,NA-1,NA-1,NA-1,NA,-,yaml
1833,NA-1,NA-1,NA-1,NA,^,yaml
1834,NA-1,NA-1,NA-1,NA,^,yaml
1835,NA-1,NA-1,NA-1,NA,^,yaml
1836,NA-1,NA-1,NA-1,NA,-,yaml
1837,NA-1,NA-1,NA-1,NA,/,yaml
1838,NA-1,NA-1,NA-1,NA,[,yaml
1839,NA-1,NA-1,NA-1,NA,/,yaml
1840,NA-1,NA-1,NA-1,NA,-,yaml
1841,NA-1,NA-1,NA-1,NA,,yaml
1842,NA-1,NA-1,NA-1,NA,,yaml
1467,NA-1,NA-1,NA-1,NA,,json
1468,NA-1,NA-1,NA-1,NA,/,json
1469,NA-1,NA-1,NA-1,NA,,json
1470,NA-1,NA-1,NA-1,NA,=,json
1471,NA-1,NA-1,NA-1,NA,.,json
1472,NA-1,NA-1,NA-1,NA,/,json
1473,NA-1,NA-1,NA-1,NA,,json
1474,NA-1,NA-1,NA-1,NA,,json
1475,NA-1,NA-1,NA-1,NA,,json
1476,NA-1,NA-1,NA-1,NA,/,json
1477,NA-1,NA-1,NA-1,NA,/,json
1478,NA-1,NA-1,NA-1,NA,,json
1479,NA-1,NA-1,NA-1,NA,,json
1480,NA-1,NA-1,NA-1,NA,.,json
1481,NA-1,NA-1,NA-1,NA,,json
1482,NA-1,NA-1,NA-1,NA,,json
1483,NA-1,NA-1,NA-1,NA,,json
1484,NA-1,NA-1,NA-1,NA,-,json
1485,NA-1,NA-1,NA-1,NA,,json
1486,NA-1,NA-1,NA-1,NA,,json
1487,NA-1,NA-1,NA-1,NA,,json
1488,NA-1,NA-1,NA-1,NA,,json
1489,NA-1,NA-1,NA-1,NA,.,json
1490,NA-1,NA-1,NA-1,NA,,json
1491,NA-1,NA-1,NA-1,NA,,json
1492,NA-1,NA-1,NA-1,NA,/,json
1493,NA-1,NA-1,NA-1,NA,,json
1494,NA-1,NA-1,NA-1,NA,[,json
1495,NA-1,NA-1,NA-1,NA,/,json
1496,NA-1,NA-1,NA-1,NA,",",json
1497,NA-1,NA-1,NA-1,NA,,json
1498,NA-1,NA-1,NA-1,NA,,json
